Binomial,bs_g,log10_bs,lognat_bs,,,
Mastigodryas_amarali,1305.76,3.115863361,7.174540526,,,
Mastigodryas_bifossatus,3113.00,3.493179121,8.04334217,,,
Mastigodryas_boddaerti,1586.76,3.200511244,7.36944948,,,
Mastigodryas_melanolomus,1345.59,3.128912751,7.204587858,,,
Mastigodryas_pleei,1305.76,3.115863361,7.174540526,,,
Mastomys_awashensis,49.89,1.698013504,3.909820582,,,
Mastomys_coucha,42.21,1.625415352,3.74265716,,,
Mastomys_erythroleucus,46.98,1.671913012,3.849721979,,,
Mastomys_hildebrandtii,61.95,1.792041311,4.126327608,,,
Mastomys_huberti,51.85,1.714748761,3.948354935,,,
Mastomys_kollmannspergeri,55.39,1.743431365,4.014399072,,,
Mastomys_natalensis,36.93,1.567379308,3.609024229,,,
Mastomys_pernanus,52.33,1.718750735,3.95756982,,,
Mastomys_shortridgei,46.54,1.667826379,3.840312158,,,
Maticora_bivirgata,1060.17,3.025375511,6.966184552,,,
Matoatoa_brevipes,1.42,0.152288344,0.350656872,,,
Matoatoa_spannringi,4.16,0.619093331,1.425515074,,,
Mauremys_caspica,1902.12,3.279237912,7.550724333,,,
Mauremys_japonica,725.32,2.860529653,6.586612937,,,
Mauremys_leprosa,768.22,2.885485609,6.64407615,,,
Mauremys_mutica,319.50,2.504470862,5.766757274,,,
Mauremys_nigricans,1151.48,3.061256399,7.04880335,,,
Mauremys_reevesii,858.00,2.933487288,6.754604099,,,
Mauremys_sinensis,1241.00,3.093771781,7.123672785,,,
Maurolicus_muelleri,1.30,0.113943352,0.262364264,,,
Maxomys_alticola,141.72,2.151431144,4.95385328,,,
Maxomys_baeodon,136.67,2.135673194,4.917569261,,,
Maxomys_bartelsii,91.85,1.963079161,4.520156812,,,
Maxomys_dollmani,120.00,2.079181246,4.787491743,,,
Maxomys_hellwaldii,203.00,2.307496038,5.313205979,,,
Maxomys_hylomyoides,56.60,1.752816431,4.036008985,,,
Maxomys_inas,94.80,1.976808337,4.551769409,,,
Maxomys_inflatus,152.00,2.181843588,5.023880521,,,
Maxomys_moi,147.00,2.167317335,4.990432587,,,
Maxomys_musschenbroekii,84.80,1.928395852,4.440295543,,,
Maxomys_ochraceiventer,143.47,2.156761098,4.966125954,,,
Maxomys_pagensis,173.24,2.238648175,5.154677916,,,
Maxomys_panglima,165.41,2.218561762,5.10842724,,,
Maxomys_rajah,151.95,2.181700704,5.023551519,,,
Maxomys_surifer,145.41,2.162594274,4.979557339,,,
Maxomys_wattsi,147.00,2.167317335,4.990432587,,,
Maxomys_whiteheadi,55.55,1.744684063,4.017283516,,,
Mayermys_ellermani,22.46,1.351409752,3.111735949,,,
Maylandia_livingstonii,46.20,1.664619799,3.832928735,,,
Mayrornis_lessoni,12.43,1.094471129,2.520112906,,,
Mayrornis_schistaceus,20.10,1.303196057,3.000719815,,,
Mayrornis_versicolor,29.00,1.462397998,3.36729583,,,
Mazama_americana,20804.01,4.318147054,9.942901036,,,
Mazama_bororo,18809.87,4.274385794,9.842137011,,,
Mazama_bricenii,16513.58,4.217841235,9.711938352,,,
Mazama_chunyi,16330.11,4.21298911,9.700765922,,,
Mazama_gouazoubira,13476.79,4.129586461,9.508724226,,,
Mazama_gouazoupira,13818.44,4.140459017,9.533759211,,,
Mazama_nana,16513.58,4.217841235,9.711938352,,,
Mazama_pandora,19678.37,4.293989122,9.887275342,,,
Mazama_rufina,19661.28,4.293611788,9.886406498,,,
Mazama_temama,20904.94,4.320248925,9.947740774,,,
Mearnsia_novaeguineae,34.97,1.543695632,3.554490551,,,
Mearnsia_picina,42.50,1.62838893,3.749504076,,,
Mecistops_cataphractus,50500.00,4.703291378,10.82972862,,,
Mecocerculus_calopterus,7.00,0.84509804,1.945910149,,,
Mecocerculus_hellmayri,8.29,0.918554531,2.115049969,,,
Mecocerculus_leucophrys,11.85,1.07371835,2.472327868,,,
Mecocerculus_minor,11.00,1.041392685,2.397895273,,,
Mecocerculus_poecilocercus,7.98,0.902002891,2.076938411,,,
Mecocerculus_stictopterus,9.84,0.992995098,2.286455711,,,
Medialuna_ancietae,15000.00,4.176091259,9.61580548,,,
Mediodactylus_amictopholis,1.40,0.146128036,0.336472237,,,
Mediodactylus_kotschyi,1.78,0.250420002,0.576613364,,,
Mediodactylus_russowii,1.69,0.227886705,0.524728529,,,
Mediodactylus_spinicauda,2.50,0.397940009,0.916290732,,,
Megabyas_flammulatus,28.02,1.447468131,3.332918541,,,
Megabyas_flammulatus_aequatorialis,33.00,1.51851394,3.496507561,,,
Megabyas_flammulatus_flammulatus,26.65,1.425697213,3.282789151,,,
Megaceryle_alcyon,149.43,2.174437796,5.006828056,,,
Megaceryle_lugubris,277.87,2.443841661,5.627153378,,,
Megaceryle_maxima,347.94,2.541504359,5.852030051,,,
Megaceryle_torquata,317.00,2.501059262,5.758901774,,,
Megachasma_pelagios,1040000.00,6.017033339,13.85473127,,,
Megacrex_inepta,1200.00,3.079181246,7.090076836,,,
Megadendromus_nikolausi,52.07,1.716587578,3.952588967,,,
Megaderma_lyra,40.60,1.608526034,3.703768067,,,
Megaderma_spasma,26.17,1.417803723,3.264613717,,,
Megadontomys_cryophilus,76.56,1.884001925,4.338074747,,,
Megadontomys_nelsoni,76.55,1.883945195,4.337944122,,,
Megadontomys_thomasi,91.64,1.962085081,4.517867858,,,
Megadyptes_antipodes,6080.59,3.783945721,8.71285701,,,
Megaerops_ecaudatus,25.14,1.400365273,3.224460203,,,
Megaerops_kusnotoi,25.24,1.402089351,3.228430038,,,
Megaerops_niphanae,31.66,1.500510911,3.455054054,,,
Megaerops_wetmorei,18.60,1.269512944,2.923161581,,,
Megaladapis_edwardsi,75285.92,4.876713762,11.22904841,,,
Megaladapis_grandidieri,52492.30,4.720095602,10.86842177,,,
Megaladapis_madagascariensis,52492.30,4.720095602,10.86842177,,,
Megalaima_annamensis,91.35,1.960708552,4.514698283,,,
Megalaima_armillaris,69.46,1.841734779,4.240751047,,,
Megalaima_asiatica,94.67,1.976212377,4.55039716,,,
Megalaima_australis,35.37,1.54863506,3.565864003,,,
Megalaima_chrysopogon,160.50,2.205475037,5.078293943,,,
Megalaima_corvina,130.00,2.113943352,4.86753445,,,
Megalaima_eximia,92.95,1.968249394,4.532061714,,,
Megalaima_faber,89.52,1.951920074,4.494462064,,,
Megalaima_faiostricta,92.95,1.968249394,4.532061714,,,
Megalaima_flavifrons,59.00,1.770852012,4.077537444,,,
Megalaima_franklinii,66.67,1.823930455,4.199755077,,,
Megalaima_haemacephala,44.33,1.646697731,3.791661649,,,
Megalaima_haemacephala_haemacephala,52.60,1.720985744,3.96271612,,,
Megalaima_haemacephala_indica,52.20,1.717670503,3.955082495,,,
Megalaima_henricii,77.13,1.887223331,4.34549231,,,
Megalaima_incognita,92.95,1.968249394,4.532061714,,,
Megalaima_javensis,115.00,2.06069784,4.744932128,,,
Megalaima_lagrandieri,92.95,1.968249394,4.532061714,,,
Megalaima_lineata,167.93,2.225128288,5.123547226,,,
Megalaima_malabarica,37.25,1.571126277,3.617651945,,,
Megalaima_monticola,101.47,2.00633766,4.619763188,,,
Megalaima_mystacophanos,83.31,1.920697134,4.42256859,,,
Megalaima_nuchalis,89.52,1.951920074,4.494462064,,,
Megalaima_oorti,100.68,2.002943207,4.61194717,,,
Megalaima_pulcherrima,68.53,1.835880732,4.227271606,,,
Megalaima_rafflesii,129.75,2.113107367,4.865609522,,,
Megalaima_rubricapilla,38.02,1.580012113,3.638112337,,,
Megalaima_rubricapillus,39.12,1.592398846,3.666633845,,,
Megalaima_virens,223.00,2.348304863,5.407171771,,,
Megalaima_viridis,83.67,1.922569769,4.42688049,,,
Megalaima_zeylanica,126.83,2.103221992,4.842847607,,,
Megalaspis_cordyla,2070.00,3.315970345,7.635303886,,,
Megalechis_picta,350.00,2.544068044,5.857933154,,,
Megalibgwilia_ramsayi,10000.00,4,9.210340372,,,
Megalobrama_terminalis,4000.00,3.602059991,8.29404964,,,
Megaloceros_algericus,797731.29,5.901856627,13.58952709,,,
Megalodoras_uranoscopus,3750.00,3.574031268,8.229511119,,,
Megaloglossus_woermanni,14.61,1.164650216,2.681706226,,,
Megalomys_desmarestii,47.71,1.678609417,3.86514102,,,
Megalomys_luciae,47.71,1.678609417,3.86514102,,,
Megalonema_platanum,387.00,2.587710965,5.958424693,,,
Megalonyx_jeffersonii,600853.20,5.778768378,13.30610592,,,
Megalops_atlanticus,161000.00,5.206825876,11.98915964,,,
Megalops_cyprinoides,18000.00,4.255272505,9.798127037,,,
Megalotragus_priscus,199810.49,5.300618285,12.20512465,,,
Megalurulus_grosvenori,45.00,1.653212514,3.80666249,,,
Megalurulus_llaneae,27.75,1.443262987,3.32323584,,,
Megalurulus_mariei,26.33,1.420450859,3.270708974,,,
Megalurulus_rubiginosus,41.80,1.621176282,3.73289634,,,
Megalurulus_whitneyi,36.00,1.556302501,3.583518938,,,
Megalurus_albolimbatus,14.00,1.146128036,2.63905733,,,
Megalurus_carteri,12.20,1.086359831,2.501435952,,,
Megalurus_cruralis,53.50,1.728353782,3.979681654,,,
Megalurus_gramineus,14.92,1.173768823,2.702702595,,,
Megalurus_macrurus,24.78,1.394101302,3.210036876,,,
Megalurus_mathewsi,30.00,1.477121255,3.401197382,,,
Megalurus_palustris,46.18,1.664453929,3.832546804,,,
Megalurus_pryeri,16.40,1.214843848,2.797281335,,,
Megalurus_punctatus,25.20,1.401400541,3.226843995,,,
Megalurus_rufescens,25.20,1.401400541,3.226843995,,,
Megalurus_timoriensis,26.80,1.428134794,3.288401888,,,
Megaoryzomys_curioi,47.71,1.678609417,3.86514102,,,
Megapodius_affinis,666.34,2.823695884,6.501800051,,,
Megapodius_bernsteinii,847.29,2.928032081,6.742043021,,,
Megapodius_cumingii,942.50,2.974281359,6.848535919,,,
Megapodius_decollatus,707.33,2.849622078,6.561497318,,,
Megapodius_eremita,780.67,2.89246749,6.660152525,,,
Megapodius_forsteni,752.00,2.876217841,6.622736324,,,
Megapodius_forstenii,752.00,2.876217841,6.622736324,,,
Megapodius_freycinet,665.25,2.822984883,6.50016291,,,
Megapodius_geelvinkianus,603.66,2.780792399,6.403011126,,,
Megapodius_laperouse,329.33,2.517631294,5.797060288,,,
Megapodius_layardi,768.57,2.885683428,6.644531645,,,
Megapodius_nicobariensis,922.67,2.9650464,6.827271641,,,
Megapodius_pritchardii,397.83,2.59969753,5.986024778,,,
Megapodius_reinwardt,1061.45,3.025899541,6.967391177,,,
Megapodius_tenimberensis,959.91,2.982230516,6.86683953,,,
Megapodius_wallacei,508.33,2.706145741,6.231130843,,,
Megaptera_novaeangliae,24802228.84,7.39449071,17.02644408,,,
Megarynchus_pitangua,70.48,1.848065895,4.255328982,,,
Megascops_albogularis,166.33,2.220970588,5.113973767,,,
Megascops_asio,173.66,2.239699797,5.157099365,,,
Megascops_asio_naevius,222.50,2.347330015,5.404927102,,,
Megascops_atricapilla,120.63,2.081455328,4.79272801,,,
Megascops_barbarus,69.00,1.838849091,4.234106505,,,
Megascops_centralis,109.75,2.040404529,4.698205052,,,
Megascops_choliba,144.50,2.159867847,4.973279508,,,
Megascops_clarkii,157.74,2.197941836,5.060948108,,,
Megascops_colombianus,162.50,2.210853365,5.090678002,,,
Megascops_columbianus,156.00,2.193124598,5.049856007,,,
Megascops_cooperi,158.24,2.199316274,5.064112868,,,
Megascops_cooperi_lambi,125.00,2.096910013,4.828313737,,,
Megascops_guatemalae,118.58,2.074011446,4.775587838,,,
Megascops_hoyi,110.00,2.041392685,4.700480366,,,
Megascops_ingens,168.33,2.226161523,5.125926338,,,
Megascops_kennicottii,160.91,2.206583035,5.080845202,,,
Megascops_kennicottii_aikeni,132.00,2.120573931,4.882801923,,,
Megascops_kennicottii_bendirei,149.00,2.173186268,5.003946306,,,
Megascops_kennicottii_macfarlanei,267.50,2.427323786,5.589119566,,,
Megascops_kennicottii_suttoni,121.00,2.08278537,4.795790546,,,
Megascops_kennicottii_vinaceus,114.50,2.058805487,4.740574823,,,
Megascops_koepckeae,118.31,2.073021454,4.773308298,,,
Megascops_marshalli,110.33,2.042693618,4.703475875,,,
Megascops_napensis,109.75,2.040404529,4.698205052,,,
Megascops_nudipes,147.09,2.167583148,4.991044644,,,
Megascops_petersoni,97.33,1.988246723,4.578107266,,,
Megascops_roboratus,135.35,2.13145826,4.907864016,,,
Megascops_roboratus_pacificus,87.20,1.940516485,4.468204331,,,
Megascops_roboratus_roboratus,153.00,2.184691431,5.030437921,,,
Megascops_roraimae,109.75,2.040404529,4.698205052,,,
Megascops_sanctaecatarinae,191.74,2.282712723,5.256140288,,,
Megascops_seductus,160.25,2.204798038,5.076735096,,,
Megascops_trichopsis,100.63,2.002727473,4.611450424,,,
Megascops_vermiculatus,114.00,2.056904851,4.736198448,,,
Megascops_watsonii,145.67,2.16337012,4.981343789,,,
Megasorex_gigas,16.44,1.215901813,2.79971739,,,
Megastictus_margaritatus,20.39,1.309417226,3.015044585,,,
Megatherium_americanum,6279857.82,6.797949811,15.6528579,,,
Megatriorchis_doriae,1000.00,3,6.907755279,,,
Megaxenops_parnaguae,25.00,1.397940009,3.218875825,,,
Megazosterops_palauensis,31.00,1.491361694,3.433987204,,,
Mehelya_capensis,1359.05,3.133235435,7.214541205,,,
Mehelya_poensis,1083.20,3.034708651,6.987674902,,,
Mehelya_stenophthalmus,130.70,2.116275588,4.872904621,,,
Meiacanthus_anema,0.40,-0.397940009,-0.916290732,,,
Meiacanthus_atrodorsalis,1.10,0.041392685,0.09531018,,,
Meiacanthus_nigrolineatus,4.00,0.602059991,1.386294361,,,
Meiglyptes_jugularis,54.63,1.737431201,4.000583182,,,
Meiglyptes_tristis,36.63,1.563836919,3.600867577,,,
Meiglyptes_tukki,53.23,1.726156466,3.974622147,,,
Meizodon_coronatus,104.25,2.018076064,4.646791861,,,
Meizodon_semiornatus,181.11,2.257942431,5.199104581,,,
Melaenornis_annamarulae,40.47,1.607133204,3.700560959,,,
Melaenornis_ardesiacus,30.50,1.484299839,3.417726684,,,
Melaenornis_chocolatinus,25.20,1.401400541,3.226843995,,,
Melaenornis_edolioides,31.78,1.502153893,3.458837161,,,
Melaenornis_fischeri,28.40,1.45331834,3.346389145,,,
Melaenornis_infuscatus,32.40,1.51054501,3.478158423,,,
Melaenornis_mariquensis,25.10,1.399673721,3.222867846,,,
Melaenornis_microrhynchus,19.00,1.278753601,2.944438979,,,
Melaenornis_pallidus,23.60,1.372912003,3.161246712,,,
Melaenornis_pammelaina,29.18,1.465085288,3.373483543,,,
Melaenornis_silens,26.25,1.419129308,3.267665989,,,
Melampitta_gigantea,205.00,2.311753861,5.323009979,,,
Melampitta_lugubris,44.36,1.646991537,3.792338162,,,
Melamprosops_phaeosoma,25.50,1.40654018,3.238678452,,,
Melanerpes_aurifrons,85.62,1.932575223,4.449918901,,,
Melanerpes_cactorum,37.32,1.571941635,3.619529376,,,
Melanerpes_candidus,119.33,2.076749641,4.781892764,,,
Melanerpes_carolinus,70.71,1.849480837,4.258587006,,,
Melanerpes_chrysauchen,53.91,1.731669332,3.987315989,,,
Melanerpes_chrysogenys,74.08,1.869700974,4.30514559,,,
Melanerpes_cruentatus,60.80,1.783903579,4.107589789,,,
Melanerpes_erythrocephalus,75.30,1.876794976,4.321480135,,,
Melanerpes_flavifrons,59.45,1.774151859,4.085135623,,,
Melanerpes_formicivorus,77.82,1.891091226,4.354398468,,,
Melanerpes_herminieri,100.00,2,4.605170186,,,
Melanerpes_hoffmannii,79.36,1.899601659,4.373994463,,,
Melanerpes_hypopolius,52.40,1.719331287,3.958906591,,,
Melanerpes_lewis,110.61,2.043794392,4.706010501,,,
Melanerpes_portoricensis,68.15,1.83346586,4.221711158,,,
Melanerpes_pucherani,63.35,1.801746619,4.148674907,,,
Melanerpes_pulcher,55.02,1.740520586,4.007696755,,,
Melanerpes_pygmaeus,40.95,1.612253906,3.71235181,,,
Melanerpes_radiolatus,109.33,2.038739348,4.694370831,,,
Melanerpes_rubricapillus,52.43,1.719579858,3.959478947,,,
Melanerpes_santacruzi,81.91,1.913336926,4.405621084,,,
Melanerpes_striatus,80.79,1.907357608,4.391853195,,,
Melanerpes_superciliaris,80.76,1.90719631,4.391481793,,,
Melanerpes_superciliaris_caymanensis,86.40,1.936513742,4.458987676,,,
Melanerpes_uropygialis,69.16,1.839854985,4.236422661,,,
Melaniparus_afer,21.30,1.328379603,3.058707073,,,
Melaniparus_albiventris,21.59,1.334252642,3.072230245,,,
Melaniparus_carpi,20.15,1.30427505,3.003204288,,,
Melaniparus_cinerascens,20.93,1.320769228,3.041183536,,,
Melaniparus_fasciiventer,16.40,1.214843848,2.797281335,,,
Melaniparus_funereus,27.30,1.436162647,3.306886702,,,
Melaniparus_griseiventris,15.94,1.202488317,2.768831673,,,
Melaniparus_guineensis,22.70,1.356025857,3.122364924,,,
Melaniparus_leucomelas,18.45,1.26599637,2.91506437,,,
Melaniparus_leuconotus,16.75,1.224014811,2.818398258,,,
Melaniparus_leuconotus_guineensis,21.00,1.322219295,3.044522438,,,
Melaniparus_leuconotus_leuconotus,16.80,1.225309282,2.821378886,,,
Melaniparus_niger,23.75,1.375663614,3.16758253,,,
Melaniparus_pallidiventris,18.20,1.260071388,2.901421594,,,
Melaniparus_rufiventris,18.85,1.275311355,2.936512914,,,
Melaniparus_thruppi,12.00,1.079181246,2.48490665,,,
Melanitta_americana,1052.20,3.022098297,6.958638489,,,
Melanitta_deglandi,1732.00,3.238547888,7.457032089,,,
Melanitta_fusca,1778.40,3.25002945,7.483469363,,,
Melanitta_fusca_deglandi,2037.00,3.308991029,7.619233416,,,
Melanitta_fusca_fusca,1980.00,3.29666519,7.590852124,,,
Melanitta_nigra,1031.90,3.013637612,6.939157042,,,
Melanitta_perspicillata,1057.40,3.024239306,6.963568344,,,
Melanocharis_arfakiana,17.62,1.246005904,2.869034621,,,
Melanocharis_crassirostris,18.00,1.255272505,2.890371758,,,
Melanocharis_longicauda,11.59,1.064083436,2.450142657,,,
Melanocharis_nigra,13.71,1.137037455,2.618125494,,,
Melanocharis_striativentris,20.26,1.306639441,3.008648499,,,
Melanocharis_versteri,14.25,1.153814864,2.656756907,,,
Melanochelys_tricarinata,710.97,2.851851276,6.566630235,,,
Melanochelys_trijuga,3918.67,3.593138692,8.273507589,,,
Melanochlora_sultanea,38.80,1.588831726,3.658420247,,,
Melanocorypha_bimaculata,56.08,1.748808005,4.026779243,,,
Melanocorypha_calandra,61.32,1.787602146,4.116106054,,,
Melanocorypha_calandra_calandra,73.00,1.86332286,4.290459441,,,
Melanocorypha_leucoptera,46.28,1.66539335,3.834709902,,,
Melanocorypha_maxima,75.00,1.875061263,4.317488114,,,
Melanocorypha_mongolica,56.85,1.754730469,4.04041622,,,
Melanocorypha_yeltoniensis,63.98,1.806044236,4.158570535,,,
Melanodera_melanodera,29.90,1.475671188,3.39785848,,,
Melanodera_xanthogramma,36.13,1.557867962,3.587123545,,,
Melanodryas_cucullata,22.09,1.344195716,3.095125017,,,
Melanodryas_cucullata_cucullata,26.10,1.416640507,3.261935314,,,
Melanodryas_cucullata_picata,23.00,1.361727836,3.135494216,,,
Melanodryas_vittata,28.19,1.450095076,3.338967305,,,
Melanogrammus_aeglefinus,3569.71,3.552632936,8.180239639,,,
Melanomys_caliginosus,40.96,1.612359948,3.712595981,,,
Melanomys_robustulus,53.53,1.728597243,3.980242244,,,
Melanomys_zunigae,53.53,1.728597243,3.980242244,,,
Melanopareia_elegans,16.00,1.204119983,2.772588722,,,
Melanopareia_maranonica,23.00,1.361727836,3.135494216,,,
Melanopareia_maximiliani,18.00,1.255272505,2.890371758,,,
Melanopareia_maximiliani_argentina,18.00,1.255272505,2.890371758,,,
Melanopareia_torquata,17.48,1.242541428,2.86105737,,,
Melanoperdix_niger,280.33,2.447669577,5.635967481,,,
Melanoptila_glabrirostris,36.21,1.558828525,3.589335324,,,
Melanorectes_nigrescens,76.90,1.88592634,4.342505877,,,
Melanoseps_ater,242.82,2.385284455,5.492320428,,,
Melanoseps_loveridgei,38.47,1.585122186,3.649878717,,,
Melanoseps_occidentalis,40.06,1.602710945,3.69037833,,,
Melanoseps_rondoensis,17.29,1.237794993,2.8501283,,,
Melanospiza_richardsoni,21.53,1.33304403,3.069447311,,,
Melanosuchus_niger,642388.12,5.807797501,13.37294795,,,
Melanotis_caerulescens,61.50,1.788875116,4.119037175,,,
Melanotis_caerulescens_caerulescens,69.70,1.843232778,4.244200318,,,
Melanotis_caerulescens_longirostris,68.00,1.832508913,4.219507705,,,
Melanotis_hypoleucus,68.00,1.832508913,4.219507705,,,
Melasmothrix_naso,47.45,1.676236217,3.859676525,,,
Meleagris_gallopavo,6143.29,3.788401017,8.723115708,,,
Meleagris_gallopavo_silvestris,7145.31,3.854021075,8.874211476,,,
Meleagris_ocellata,5525.00,3.742332282,8.617038526,,,
Meles_anakuma,12442.02,4.094890895,9.428834733,,,
Meles_leucurus,12442.02,4.094890895,9.428834733,,,
Meles_meles,10396.59,4.016890917,9.249233147,,,
Melichneutes_robustus,56.10,1.748962861,4.027135813,,,
Melichthys_vidua,81.50,1.911157609,4.40060302,,,
Melidectes_belfordi,79.67,1.901294817,4.377893103,,,
Melidectes_foersteri,72.13,1.858115932,4.278470047,,,
Melidectes_fuscus,45.00,1.653212514,3.80666249,,,
Melidectes_leucostephes,80.44,1.905472062,4.387511565,,,
Melidectes_nouhuysi,62.26,1.794209116,4.131319165,,,
Melidectes_ochromelas,65.25,1.814580516,4.178226046,,,
Melidectes_princeps,42.00,1.62324929,3.737669618,,,
Melidectes_rufocrissalis,80.45,1.905526048,4.387635873,,,
Melidectes_sclateri,70.29,1.846893543,4.252629541,,,
Melidectes_torquatus,49.19,1.691876823,3.895690351,,,
Melidectes_whitemanensis,48.33,1.684216795,3.878052486,,,
Melidora_macrorrhina,99.17,1.996380313,4.596835549,,,
Melierax_canorus,677.98,2.831216883,6.519117789,,,
Melierax_gabar,162.53,2.210933535,5.0908626,,,
Melierax_metabates,754.50,2.877659244,6.626055278,,,
Melierax_poliopterus,662.22,2.821002293,6.495597827,,,
Melignomon_eisentrauti,25.42,1.405175546,3.235536266,,,
Melignomon_zenkeri,24.18,1.383456297,3.185525845,,,
Melilestes_megarhynchus,45.54,1.658393026,3.818591061,,,
Meliphaga_albilineata,24.91,1.396373728,3.215269329,,,
Meliphaga_albonotata,23.53,1.371621927,3.158276203,,,
Meliphaga_analoga,21.11,1.324488233,3.049746862,,,
Meliphaga_analoga_analoga,23.75,1.375663614,3.16758253,,,
Meliphaga_analoga_flavida,21.85,1.339451441,3.084200922,,,
Meliphaga_aruensis,26.60,1.424881637,3.280911216,,,
Meliphaga_cinereifrons,20.15,1.30427505,3.003204288,,,
Meliphaga_flavirictus,19.00,1.278753601,2.944438979,,,
Meliphaga_fordiana,23.75,1.375663614,3.16758253,,,
Meliphaga_gracilis,15.66,1.194791758,2.751109691,,,
Meliphaga_lewinii,37.58,1.574956776,3.626471994,,,
Meliphaga_mimikae,28.60,1.456366033,3.353406718,,,
Meliphaga_montana,26.68,1.426185825,3.283914221,,,
Meliphaga_montana_auga,31.50,1.498310554,3.449987546,,,
Meliphaga_notata,27.47,1.438858659,3.3130945,,,
Meliphaga_orientalis,19.67,1.29380436,2.979094632,,,
Meliphaga_penicillata,19.80,1.29666519,2.985681938,,,
Meliphaga_reticulata,23.56,1.372175286,3.159550359,,,
Meliphaga_vicina,23.56,1.372175286,3.159550359,,,
Melipotes_ater,51.50,1.711807229,3.941581808,,,
Melipotes_fumigatus,61.95,1.792041311,4.126327608,,,
